Date,Rainfall,Temp,Humidity,Wind Speed,Solar Rad,SO2,NO2,CO,O3,PM2.5,PM10
2/21/2017,0,26.5,73,2.5,387.37,3.15,23.51,0.73,6.97,186.23,349.31
2/22/2017,0,26.3,74,2,385.89,3.64,25.78,2.05,5.36,195.83,275.61
2/23/2017,2,24.4,58,2,387.11,5.52,36.03,3.45,5.16,201.03,290.18
2/24/2017,0,23.3,36,2,377.53,7.5,65.34,2.63,7.58,134.78,248.41
2/25/2017,0,22.3,44,2,376.23,8.33,47.72,0.76,7.14,432.91,238.67
2/26/2017,0,22.9,47,2,427.59,5.08,77.13,1.39,8.43,127.1,236.8
2/27/2017,0,24,45,2.5,441.48,7.71,62.25,2.11,7.9,88.02,255.37
2/28/2017,0,23.8,48,2,442.3,12.12,62.6,2.49,7.69,64.67,295.55
3/1/2017,0,24.5,52,2,444.74,8.37,56.81,2.03,8.68,274.21,99.02
3/2/2017,0,26.5,54,2,454.42,9.92,49.13,1.97,9.01,181.31,92.75
3/3/2017,0,26.7,65,2,449.41,5.54,30.89,1.3,5.71,118.56,88.6
3/4/2017,0,25.5,68,2,446.52,8.12,35.08,1.3,5.17,275.13,94.76
3/5/2017,1,25.5,74,2,443.08,4.42,30.33,1.51,4.47,466.71,96.28
3/6/2017,7,24.6,76,0,408.8,4.99,40.94,1.84,4.12,230.88,76.25
3/7/2017,0,25.4,68,2,413.77,5.94,60.91,1.51,5.49,206.46,97.45
3/8/2017,0,24.1,67,2,402.23,10.88,51.5,1.47,5.34,191.38,106.78
3/9/2017,0,23.6,73,2,389.99,5.24,42.79,1.2,4.83,176.33,80.35
3/10/2017,0,25.1,80,2.3,406.44,6.9,40.46,1.54,5.09,201.95,88.1
3/11/2017,38,22.7,89,1,387.22,5.65,46.31,0.75,2.98,216.31,73.65
3/12/2017,9,24.1,66,3,428.69,4.28,41.68,1.2,3.9,180.01,139.35
3/13/2017,0,23.7,42,2,439.37,3.89,62.89,1.46,5.81,118.32,135.67
3/14/2017,0,22.9,48,2,436.11,3.09,56.17,0.77,7.06,96.22,407.6
3/15/2017,0,23.4,45,2,431.8,4,65.32,0.79,5.77,100.25,400.6
3/16/2017,0,23.2,46,2,440.84,5.85,72.6,1.43,10.94,177.35,399.38
3/17/2017,0,26,54,2,453.44,10.55,61.94,3.15,6.42,152.97,98.17
3/18/2017,0,23.3,74,2.5,428.59,4.35,42.49,3.91,5.31,369.57,97.52
3/19/2017,8,25.3,63,5,441.86,7.14,52.82,2.15,3.39,187.99,378.4
3/20/2017,1,20,78,3,396.05,3.51,49.66,1.25,4.43,144.86,637.86
3/21/2017,9,23.1,68,1,411.1,7.7,55.75,1.64,7.72,328.28,768.58
3/22/2017,0,25.5,62,2,423.41,9.02,58.01,1.26,5.89,477.46,711.35
3/23/2017,0,26.9,68,2,428.89,6.76,57.45,0.92,9.44,120.1,148.93
3/24/2017,0,28.3,66,2.2,435,5.56,43.78,0.64,7.47,122.23,121.63
3/25/2017,0,24.2,75,1.5,397.42,4.33,44.3,0.73,8.16,168.54,894.94
3/26/2017,13,26.7,72,0,410.98,9.82,42.71,1.49,4.23,170.63,887.97
3/27/2017,0,28.1,77,2,445.81,10.64,36.01,1.19,5.48,157.33,401.91
3/28/2017,0,27.4,79,1.8,461.79,6.35,40.18,0.95,12.74,85.97,972.48
3/29/2017,0,26.7,84,3,454.47,4.25,36.46,2.29,6.29,73.86,463.44
3/30/2017,14,29.1,74,3,433.53,3.58,25.46,1.41,3.54,291.22,599.49
3/31/2017,0,29.2,75,3.8,462.84,4.66,0.52,1.8,2.59,77.91,121.84
4/1/2017,0,29.5,70,3.4,439.92,3.45,27.48,1.05,3.33,106.27,167.81
4/2/2017,0,28.9,73,6,459.61,4.61,54.63,0.65,2.31,88.85,168.38
4/3/2017,0,28.4,69,3.3,454.8,4.64,36.65,1.42,3.05,99.25,168.04
4/4/2017,7,26.7,76,2.7,455.06,3.79,39.8,1.39,3.99,117.19,185.78
4/5/2017,0,24.2,86,3,437.45,4.12,47.06,1.28,7.02,89.36,174.5
4/6/2017,37,26.5,82,2,442.17,5.15,38.29,2.68,10.63,62.02,134.43
4/7/2017,0,29.8,74,2.7,472.24,4.99,27.95,1.04,5.99,74.55,133.24
4/8/2017,0,29.8,76,2.7,480.57,4.77,29.18,0.49,3.59,77.57,133.41
4/9/2017,0,29.6,76,0,480.87,4.72,31.42,1.22,3.23,92.44,151.99
4/10/2017,0,30.4,63,2.3,484.79,5.69,36.74,1.8,4.58,52.61,103.89
4/11/2017,0,30.5,62,2,484.18,5.22,36.12,1.12,5.03,56.1,99.5
4/12/2017,0,29.7,67,2,486.33,8.37,46.81,1.63,6.44,64.2,108.73
4/13/2017,0,30.6,52,0,485.83,8.32,48.98,1.6,6.41,60.35,95.12
4/14/2017,0,30.6,51,2,488.23,7.78,43,1.81,8.42,51.73,86.49
4/15/2017,0,28.2,65,2.3,394.72,5.07,37.93,12.4,5.22,59.64,107.72
4/16/2017,0,26.5,60,3,411.8,4.53,42.76,1.24,7.17,63.43,119.59
4/17/2017,0,29.1,58,5,475.99,6.65,53.93,1.35,5.2,65.39,122.62
4/18/2017,0,29.9,68,2.7,475.64,5.22,33.18,0.78,3.97,70.52,121.76
4/19/2017,0,26.6,81,5,455.73,4.48,34.2,0.34,3.05,58.53,130.33
4/20/2017,55,26.2,76,2,441.7,4.6,43.01,1.09,6.15,53.65,96.66
4/21/2017,1,25.3,83,4.7,443.47,4.26,35.72,0.66,7.19,54.89,123.85
4/22/2017,2,22.1,91,2,414.58,3.67,39.75,1.18,11.14,52.28,101.55
4/23/2017,55,24.4,88,2,428,3.81,35.46,7.23,10.47,82.9,163.45
4/24/2017,18,23.1,86,4,419.82,3.58,40.88,0.54,13.94,66.71,149.22
4/25/2017,23,28.4,80,4,468.69,3.59,0.49,0.35,3.18,60.2,167.45
4/26/2017,18,29.8,80,4,474.23,4.57,28.21,2.05,1.8,52.55,112.77
4/27/2017,0,29.7,74,2.7,483.49,4.6,24.12,1.55,3.43,75.41,94.84
4/28/2017,0,30.1,77,2,467.13,5.4,24.59,2.05,3.2,72.1,120.96
4/29/2017,0,27.7,73,2.4,466.42,4.26,51.36,2.18,3.74,49.51,89.64
4/30/2017,12,28.4,72,2.8,461.82,3.82,33.37,2.96,7.38,47.23,85.67
5/1/2017,2,26.8,76,2.3,450.4,3.41,29.41,3.31,4.03,52.91,78.68
5/2/2017,62,27.7,72,0,454.93,3.33,33.84,1.61,12.25,50.52,89.77
5/3/2017,0,30.3,73,2,485.91,3.47,27.2,0.74,17.3,76.21,118.25
5/4/2017,0,29.7,69,2.5,486.27,3.64,36.06,0.56,16.1,80.12,132.09
5/5/2017,0,30.6,71,3.3,496.66,3.9,23.32,2.6,19.22,69.81,86.06
5/6/2017,0,30.1,72,3.7,494.76,3.41,24.6,0.81,20.69,64.92,107.74
5/7/2017,1,30.3,70,2.5,488.19,4.11,29.47,0.81,20.91,71.41,120.8
5/8/2017,0,31,69,2.3,499.57,4.08,31.84,0.87,20.22,61.48,109.36
5/9/2017,0,26.4,78,2,468.38,3.66,58.42,1.14,23.8,47.46,92.04
5/10/2017,0,29,76,2,479.48,3.7,36.86,0.61,20.59,68.66,115.94
5/11/2017,0,31.2,66,2,499.82,0.21,27.59,1.67,21.12,76.33,135.92
5/12/2017,0,30.5,70,2,498.11,0.13,31.11,2.05,26.19,76.62,128.73
5/13/2017,0,30.5,67,1.7,498.14,0.12,34.48,1.85,21.25,108.83,154.88
5/14/2017,0,29.9,72,2,487.16,0.14,34.09,1.17,21.34,62,112.23
5/15/2017,0,27.2,77,2,466.37,0.21,38.82,1.14,22.56,76.81,113.45
5/16/2017,90,26.7,82,2,445.53,1.74,40.13,2.04,26.83,54.71,102.22
5/17/2017,5,28.2,79,0,470.45,0.21,41.91,2.29,25.86,31.68,89.57
5/18/2017,16,30.3,69,2,480.7,0.24,33.51,1.49,11.38,42.38,63.77
5/19/2017,0,31,74,2,495.65,0.2,31.84,6.65,13.09,92.06,81.31
5/20/2017,0,32,72,2.5,503.18,0.25,26.55,0.86,12.16,44.01,79.21
5/21/2017,0,31.6,71,2.5,502.35,0.22,31.41,0.55,12.42,52.59,78.72
5/22/2017,0,32.2,72,2.6,507.88,0.26,26.17,0.64,12.37,35.42,64.19
5/23/2017,0,32.8,69,3,510.81,0.31,27.95,1.11,11.33,55.44,92.91
5/24/2017,0,32.4,69,2.1,507.76,0.29,26.86,1.22,13.02,75.36,85.68
5/25/2017,0,32.6,68,2,506.28,0.42,24.05,1.82,10.52,74.4,71.35
5/26/2017,0,29.2,77,2,487.87,0.33,28.19,2.57,11.33,58.11,80.5
5/27/2017,2,30.3,74,0,488.62,0.82,38.86,1.5,12.71,61.99,132.63
5/28/2017,0,30,73,2,489.92,2.02,42.98,2.64,11.08,107.84,169.57
5/29/2017,4,30,77,2,492.25,1.81,41.64,1.88,14.11,89.34,107.44
5/30/2017,3,27.4,83,2.5,465.06,1.88,35.76,1.78,11.96,45.27,40.16
5/31/2017,3,28.8,83,0,476.78,1.49,33.18,0.48,11.12,70.58,90.52
6/1/2017,17,26.4,91,2.3,457.37,1.92,33.49,0.99,9.07,62.55,64.75
6/2/2017,8,28,82,3,465.63,2.03,27.49,1.27,10.01,34.23,46.29
6/3/2017,21,31.3,77,2.3,496.91,1.86,22.1,0.55,9.35,34.82,79.25
6/4/2017,0,30.1,77,3,490.32,2.23,30.65,0.73,8.3,50.09,79.54
6/5/2017,0,27.2,79,3,469.56,2.08,36.8,1.2,8.31,70.27,88.87
6/6/2017,5,30.8,74,2,491.64,1.6,36.14,1.05,8.01,79.24,113.21
6/7/2017,0,31.6,76,2,510.08,1.66,32.32,1.27,8.17,84.3,113.76
6/8/2017,1,30.3,76,2,497.56,2,32.97,0.81,7.42,77.53,106.39
6/9/2017,0,30,76,3,488.35,1.93,36.14,3.35,7.84,70.78,104.54
6/10/2017,0,30.9,71,0,502.58,2.38,32.3,4.86,8.83,52.36,81.09
6/11/2017,1,28.5,83,3.2,481.53,1.85,29.04,4.18,3.11,35.07,45.6
6/12/2017,30,25.7,97,5.5,446.24,1.51,28.41,5.32,9.87,21.61,17.47
6/13/2017,139,29.4,85,0,474.66,1.43,26.12,4.71,10.54,43.58,68.4
6/14/2017,0,28.8,88,2,484.37,1.83,28.05,10.48,12.16,41.8,83.34
6/15/2017,37,29.2,80,2.5,483.76,1.57,31.26,4.75,13.68,8.06,91.53
6/16/2017,17,27.2,90,2,465.4,1.4,26.06,1.86,13.61,6.65,67.21
6/17/2017,18,28.5,87,2,475.61,1.13,28.8,4.06,14.02,6.09,100.98
6/18/2017,44,29.6,85,2,479.16,1.75,27.22,2.4,13.7,6.4,62.98
6/19/2017,20,25.7,91,2,454.27,1.87,36.13,2.19,17.17,62.66,51.27
6/20/2017,46,28.4,78,3,467.04,1.41,34.1,3.58,20.51,53.75,76.16
6/21/2017,0,29,81,2.5,476.96,0.46,31.5,3.2,22.79,42.71,84.17
6/22/2017,0,29.6,81,2,482.7,0.86,29.21,0.53,22.35,33.81,63.67
6/23/2017,0,30.1,74,0,490.86,1.16,32.03,2.02,10.92,45.58,70.51
6/24/2017,0,30.5,72,2.5,491.53,1.83,29.34,2.26,11.84,25.66,52.25
6/25/2017,0,29.9,73,3,486.96,1.39,25.19,0.5,12.67,21.1,36.47
6/26/2017,1,30.3,73,2,490.63,1.52,22.63,0.47,13.36,13.41,29.79
6/27/2017,0,30.2,74,2,489.57,1.9,21.91,0.26,12.45,5.84,26.68
6/28/2017,0,29.9,76,1.5,482.89,1.73,23.14,0.49,12.53,5.56,33.75
6/29/2017,0,30,79,2,483.89,1.94,23.01,1.31,12.21,5.05,29.38
6/30/2017,9,29.9,80,2,486.31,1.29,23.65,1.72,7.75,5.54,32.71
7/1/2017,1,29,84,2,416.04,1.79,25.73,0.58,10.67,5.39,32.17
7/2/2017,5,28.4,89,1.8,392.52,1.98,29.12,1.23,8.45,5.81,40.14
7/3/2017,53,28.1,90,2.5,388.81,1.96,24.52,0.8,4.54,5.91,27.83
7/4/2017,25,27.7,91,2,384.53,1.73,31.53,0.59,4.58,5.82,58.92
7/5/2017,28,27.7,90,0,382.35,2.01,31.19,1.11,9.29,27.83,47.5
7/6/2017,27,29.6,80,2,457.82,4.46,30.79,1.41,3.92,41.02,47.6
7/7/2017,7,29.4,81,1.7,411.3,1.97,27.3,0.73,3.1,28.55,38.53
7/8/2017,9,29.3,81,1.6,437.96,2.13,27.37,1.52,4.56,29.73,45.38
7/9/2017,1,29.8,78,1.8,458.9,1.9,28.95,0.91,5.16,32.62,53.08
7/10/2017,0,28.8,85,2.3,446.73,1.97,31.85,1.35,6.41,38.61,61.72
7/11/2017,8,26.7,93,2,435.09,1.98,34.77,0.73,4.81,45.51,66.05
7/12/2017,103,28.1,87,2,445.85,1.97,33.1,1.11,3.9,46.34,73.37
7/13/2017,24,28.6,83,2,456.83,1.84,30.58,0.62,3.5,45.08,66.82
7/14/2017,0,29.6,77,2,453.15,1.86,28.83,0.57,1.46,46.28,71.39
7/15/2017,0,30.8,69,2.3,465.2,2,30.18,1.09,2.38,39.38,61.45
7/16/2017,0,31.8,69,2,454.99,12.02,31.34,1.29,7.62,41.23,69.28
7/17/2017,1,30.6,79,2,436.3,10.21,29.66,2.54,9.11,31.89,50.21
7/18/2017,6,30.6,74,1.5,448.86,4.41,30.83,2.12,5.39,40.4,75.41
7/19/2017,5,27.2,91,2,441.46,3.74,29.34,1.01,3.74,28.08,46.48
7/20/2017,64,27,91,2,446.71,2.02,55.17,0.87,2.12,35.63,43.62
7/21/2017,17,27.8,88,1,442.01,3.1,28.86,1.72,1.44,49.86,65.89
7/22/2017,2,28.9,81,0,428.31,2.99,27.67,1.3,1.32,18.42,44.6
7/23/2017,3,27.6,88,1.5,417.06,2.29,31.18,1.38,2.52,43.41,63.29
7/24/2017,24,26.6,91,3,418.49,2.22,28.49,2.78,2.27,23.76,26.94
7/25/2017,49,26.3,92,2,426.16,2.59,29.09,0.6,2.11,27.13,35.23
7/26/2017,30,26.8,92,2,416.76,5.23,31.95,1.38,3.2,40.68,65.34
7/27/2017,65,29.5,81,2,417.55,4.97,28.31,2.14,1.82,50.83,77.82
7/28/2017,0,31.2,73,2,393.33,2.66,23.75,1.08,2.28,39.95,65.93
7/29/2017,0,29,87,0,383.34,2.35,28.11,1.96,2.21,49.44,76.9
7/30/2017,10,28.7,86,2,375.75,2.84,32.72,1.78,1.83,85.42,123.89
7/31/2017,17,30.5,78,2,371.42,3.48,26.84,0.82,2.42,47.98,76.97
8/1/2017,1,30.1,80,2,334.14,2.2,25.68,0.6,4.03,43.02,55.98
8/2/2017,7,28.4,90,0,288.96,2.01,28.17,1.71,2.22,43.17,54.96
8/3/2017,24,28.8,87,2,273.12,2.14,31.62,0.63,3.2,54.7,73.62
8/4/2017,123,30.2,82,0,375.52,2,30.58,1.14,2.23,57.25,77.39
8/5/2017,1,30.2,78,2.5,381.1,2.31,33.12,2.17,4.66,40.67,69.78
8/6/2017,1,29.2,84,2,372.3,2.08,50.31,0.37,3.16,40.01,58.03
8/7/2017,7,29.1,79,1.5,351.51,2.09,67.74,0.46,2.2,29.86,57.26
8/8/2017,0,30.4,75,2,297.33,2,58.65,0.75,1.63,38.07,66.5
8/9/2017,0,29.7,80,2.3,304.11,1.98,56.55,0.77,2.92,34.52,61.48
8/10/2017,1,29.7,81,3.4,301.27,1.75,53.72,0.4,2.24,29.64,49.89
8/11/2017,11,28.3,91,2,292.09,1.69,49.33,0.88,1.84,40.85,61.66
8/12/2017,43,26.6,95,2,394.42,1.79,44.95,0.47,2.1,35.16,33.14
8/13/2017,37,28.2,85,2,489,2.03,44.65,0.8,2.1,26.87,49.08
8/14/2017,0,28.2,90,0,489.94,2.15,48.84,1.65,1.19,47.99,70.37
8/15/2017,19,28.1,90,0,491.69,1.96,43.33,0.16,1.77,39.68,45.8
8/16/2017,14,28.1,89,0,487.67,1.94,44.25,0.19,2.75,42.3,44.5
8/17/2017,17,29.5,80,0,451.08,1.93,47.08,7.19,4.68,58.71,85.78
8/18/2017,1,28.8,81,2,484.73,1.94,40.82,0.64,2.06,39.94,72.01
8/19/2017,0,30.1,72,2,488.15,1.95,41.53,0.76,1.56,40.86,72.06
8/20/2017,0,30.2,75,2,499.14,1.9,41.3,1.68,1.27,40.57,74.64
8/21/2017,0,28.7,88,0,497.84,1.97,47.56,13.52,6.3,53.81,91.02
8/22/2017,18,28.8,84,8,469.85,1.93,45.07,1.94,7.19,71.26,97.12
8/23/2017,126,28.1,89,0,477.57,2.04,47.56,4.36,6.85,36.03,53.43
8/24/2017,16,29.7,80,2,493.87,1.92,36.44,0.39,5.74,32.83,55.43
8/25/2017,0,28.8,88,0,508.23,1.98,36.35,2.66,5.87,32.99,64.18
8/26/2017,28,29.2,82,5,513.43,2.02,33.98,1.96,4.73,33.64,62.53
8/27/2017,48,29.6,77,2,479.77,1.97,38.15,1.05,6.36,31.98,64.19
8/28/2017,1,29,81,2,496.83,1.83,39.45,1.17,5.7,38.34,52.37
8/29/2017,0,29.6,77,2,480.25,1.89,41.09,3.07,6.06,39.93,67.1
8/30/2017,0,30.4,75,0,489.92,1.95,37.02,0.61,5.4,37.51,59.47
8/31/2017,0,28.1,90,1.5,498.87,1.77,31.37,2.99,5.43,20.32,28.58
9/1/2017,29,29.1,82,0,490.04,1.94,30.44,0.29,5.19,23.62,25.15
9/2/2017,0,29.1,81,2,482.2,1.98,29.32,1.67,5.59,21.77,21.16
9/3/2017,0,29.1,82,2,485.51,1.81,10.67,0.49,1.42,48.29,62.99
9/4/2017,3,30.6,74,2,477.54,2.18,11.47,0.8,1.43,54.93,61.34
9/5/2017,0,30.5,77,0,482.39,1.95,30.18,3.81,4.91,43.91,55.38
9/6/2017,0,30.8,77,1.5,476.23,1.98,32.32,1.38,4.58,57.84,63.31
9/7/2017,0,30.2,79,2,478.22,1.93,35.27,0.56,1.5,32.69,43.79
9/8/2017,0,30.4,77,2.2,482.26,2.1,33,0.86,1.83,19.96,29.42
9/9/2017,0,29.5,80,2.3,486.21,1.96,31.85,1.07,2.29,17.92,28.39
9/10/2017,0,27.1,92,2,488.94,1.92,35.2,2.78,2.14,29.54,36.58
9/11/2017,55,25.8,94,2,485.35,1.99,40.53,0.29,2.95,52.43,69.22
9/12/2017,80,28.7,84,2,475.27,1.79,40.73,0.39,3.88,64.58,81.22
9/13/2017,1,28.7,86,0,464.59,1.77,38.96,1.18,5.98,46.58,55.2
9/14/2017,7,29.4,82,2,452.33,1.88,11.93,0.91,4.26,51.53,75.69
9/15/2017,0,29.4,83,0,469.44,1.94,16.99,3.15,2.76,68.49,83.21
9/16/2017,0,31.8,73,2,484.51,1.95,17.27,2.54,2.11,85.81,114.36
9/17/2017,0,28.2,87,2,483.08,1.85,20.9,1.65,3,63.49,94.45
9/18/2017,11,29.7,76,2,481.31,1.87,13.8,0.99,5.43,37.69,52.2
9/19/2017,22,27.2,90,2,484.48,1.96,12.74,3.27,5.65,29.94,42.08
9/20/2017,13,28.5,85,2,470.95,1.95,11.93,0.56,4.92,49.3,57.97
9/21/2017,39,29.1,84,2,466.04,1.86,10.65,6.21,4.46,51.78,68.99
9/22/2017,2,30.5,74,2.3,468.72,2,9.72,1.06,4.94,35.37,55.56
9/23/2017,0,31.2,74,3,470.99,2.21,8.98,1.18,5.06,26.8,49.19
9/24/2017,0,31.7,73,2,481.08,1.82,9.22,1.12,5.04,41.08,90.11
9/25/2017,0,30.4,83,0,465.58,1.91,10.72,1.45,4.99,80.45,107.84
9/26/2017,5,30.2,83,2,478.52,1.93,15.79,1.07,5.32,78.29,117.34
9/27/2017,0,29,87,0,465.12,2.01,18.44,1.86,5.09,83.18,119.6
9/28/2017,5,28.1,85,5.5,479.66,1.95,15.97,0.99,5.11,53.15,74.22
9/29/2017,94,26.9,91,3,463.32,1.77,16.61,0.35,4.7,19.06,19.67
9/30/2017,15,27.5,91,3,477.09,1.79,15.03,0.39,4.84,42,53.36
10/1/2017,31,27.4,91,2,486.59,2.99,18.84,0.93,4.54,47.52,59.12
10/2/2017,25,28.7,81,2,475.38,4.32,15.65,0.38,5.26,57.99,78.04
10/3/2017,0,29.6,79,0,470.22,3.24,16.55,0.35,5.19,41.22,66.91
10/4/2017,0,30.5,79,2,478.41,4.55,20.09,0.29,4.79,61.35,93.7
10/5/2017,0,30.7,73,0,489.06,1.13,24.42,0.89,6.33,73.49,106.89
10/6/2017,0,29.6,80,0,469.02,1.49,15.29,0.69,7.34,73.19,103.19
10/7/2017,5,28.2,81,2,464.12,5.39,22,0.64,7.37,30.49,60.99
10/8/2017,2,28.1,79,2.6,470.49,10.32,37.05,0.23,7.31,27.32,69.12
10/9/2017,1,27.2,84,4,474.69,3.27,74.49,1.29,7.88,31.09,68.2
10/10/2017,0,29.4,76,3,475.67,1.79,48.68,0.41,7.62,48.08,88.38
10/11/2017,0,30.3,73,2,472.7,1.55,22.53,0.15,7.18,40.66,67.89
10/12/2017,0,30.4,75,3,451.6,1.21,21.93,0.97,7.38,37.26,69.49
10/13/2017,0,30.2,73,2,456.58,2.49,22.9,1.71,7.3,22.88,41.82
10/14/2017,0,29.9,75,2,465.43,6.74,24.42,1.29,7.61,22.51,42.56
10/15/2017,61,29.1,83,0,469.49,1.83,26.03,0.25,7.01,75.39,124.87
10/16/2017,0,29.7,76,0,476.03,2.95,46.75,2.7,7.96,105.81,179.71
10/17/2017,0,30.3,76,2,483.44,2.87,32.61,1.21,7.99,110.16,189.97
10/18/2017,0,29.3,76,2,487.47,2.05,27.05,0.39,6.75,71.54,138.81
10/19/2017,0,26.5,89,4,483.43,6.49,27.96,2.55,8.63,26,47.81
10/20/2017,50,24.4,96,4.5,480.91,17.19,30.69,1.46,7.77,23.33,27.39
10/21/2017,149,24.2,94,7,374.64,39.72,36.35,1,6.68,18.13,16.06
10/22/2017,86,24.6,86,3,411.33,36.75,37.09,0.9,6.93,21.7,37.9
10/23/2017,0,27.6,79,5,471.67,31.01,37.27,0.85,6.72,45.26,55.24
10/24/2017,0,27.1,79,5,476.94,34.4,40.26,1.16,6.51,63.34,59.63
10/25/2017,2,26.5,85,0,437.51,51.45,44.17,2.41,5.51,98.04,146.34
10/26/2017,0,26.4,80,2,463.36,41.88,41.34,1.57,5.99,97.92,164.1
10/27/2017,0,26.1,72,2,435.55,33.75,40.24,4.13,6.53,106.56,172.89
10/28/2017,0,25.1,75,0,451.69,58.59,31.93,0.99,6.43,105.79,169.45
10/29/2017,0,25.5,70,0,454.11,30.11,33.34,1.86,6.82,98.79,172.27
10/30/2017,0,21.9,84,2,462.7,28.11,31.83,1.41,6.69,75.58,129.77
10/31/2017,0,23.5,77,2,460.28,16.57,28.49,0.82,7.06,57.08,122.11
11/1/2017,0,25.2,73,2,474.01,89.28,25.08,1.49,7.25,63.55,135.9
11/2/2017,0,25.6,72,3,487.96,57.41,37.27,4.02,5.67,72.02,145.7
11/3/2017,0,25.7,70,4,491.65,42.43,37.95,2.08,5.52,76.54,148.88
11/4/2017,0,27.2,69,2.4,484.5,43.85,31.12,1.47,6.45,76.65,144.29
11/5/2017,0,27,69,2,446.5,39.07,34.3,1.47,6.39,78.76,138.9
11/6/2017,0,27.1,68,4,421.85,57.93,43.01,2.92,5.97,90.85,162.15
11/7/2017,0,27,64,2,411.82,26.3,41.11,1.22,5.99,81.77,144.08
11/8/2017,0,26,67,2,429.67,18,42.33,1.06,5.89,88.27,157.7
11/9/2017,0,25.2,71,2,439.88,37.52,37.57,2.81,5.81,102.75,196.17
11/10/2017,0,25.4,67,0,447.69,38.16,43.5,1.32,5.59,80.51,136.74
11/11/2017,0,25.4,65,0,445.1,29.24,46.29,0.69,5.14,76.23,131.61
11/12/2017,0,26.6,59,2,443.97,43.09,51.25,1.07,4.24,83.94,140.25
11/13/2017,0,27.1,55,2,444.43,42.03,63.87,2.59,4.96,83.62,145.26
11/14/2017,0,26.3,65,0,454.11,51.53,49.64,1.72,5.02,87.15,150.46
11/15/2017,0,23.6,77,2,449.71,51.96,52.5,1.36,3.91,65.33,122.12
11/16/2017,4,22.8,86,2.5,442.67,16.65,45.94,1.49,4.13,34.96,54.62
11/17/2017,2,25.5,82,3,442.99,27.15,60.94,9.72,4.66,30.05,57.75
11/18/2017,0,26.8,78,0,441.26,84.78,47.64,5.56,4.92,44.85,86.64
11/19/2017,0,25.7,76,0,434.83,104.09,41.86,1.52,4.69,67.03,130.02
11/20/2017,0,25.1,71,2,433.75,82,63.06,4.13,4.76,96.86,177.39
11/21/2017,0,24,54,3.7,434.8,67.82,43.85,2.83,4.98,123.33,215.71
11/22/2017,0,22.8,51,2.7,434.13,39.8,86.55,0.95,4.97,103.8,193.62
11/23/2017,0,22.8,59,2.7,431.36,17.89,27.74,1.13,4.71,111.34,226.75
11/24/2017,0,23,61,2,431.67,43.53,27.49,1.93,4.64,154.19,198.69
11/25/2017,0,22.6,57,4,436.08,57.02,23.57,3.42,3.31,154.38,207.19
11/26/2017,0,22.6,61,2,433.96,38.55,29.33,2.86,3.45,129.01,187.62
11/27/2017,0,23.1,66,2,432.64,10.66,23.11,1.2,2.19,118.25,177.17
11/28/2017,0,21.7,68,0,433.57,22.36,40.07,3.8,3.5,210.51,286.17
11/29/2017,0,21.6,81,2,434.51,28.07,39.56,2.31,2.26,203.8,280.72
11/30/2017,0,21.3,70,2,435.55,33.9,36.12,1.98,1.78,134.8,208.45
12/1/2017,0,21.8,72,0,437.04,58.99,43.67,2.6,1.77,120.59,192.65
12/2/2017,0,22.2,72,3,438.46,114.68,34.04,1.61,1.38,125.24,194.79
12/3/2017,0,21.8,67,2,439.28,50.09,31.2,1.9,0.92,106.42,171.68
12/4/2017,0,21.3,71,0,439.66,33.75,26.99,1.18,1.08,118.82,175.09
12/5/2017,0,21.1,70,0,435.11,58.13,34.86,1.24,1.56,135.35,208.67
12/6/2017,0,22.7,68,0,422.21,73.49,41.2,0.94,1.93,136.7,212.27
12/7/2017,0,22.7,68,0,419.95,78.13,34.99,2.25,1.96,124.64,193.75
12/8/2017,0,22.8,69,0,429.02,52.05,51.33,2.04,0.74,97.96,160.73
12/9/2017,4,21,95,3.5,429.82,45.58,35.65,1.04,0.79,48.83,60.27
12/10/2017,15,22.1,95,2.5,411.48,25.82,33.68,0.92,0.89,33.14,62.5
12/11/2017,14,22.8,92,2,404.28,45.26,29.41,0.28,1.1,40.1,66.71
12/12/2017,0,23.4,81,0,406.34,29.83,23.6,0.65,1.34,92.14,126.31
12/13/2017,0,22.9,84,0,405.66,73.13,30.72,1.87,1.68,187.76,254.7
12/14/2017,0,22,74,0,394.42,57.91,38.26,2.16,1.46,163.95,241.96
12/15/2017,0,20.7,64,2,385.67,34.7,40.58,2.34,1.98,137.68,208.29
12/16/2017,0,19.7,69,0,389.72,55.21,39.79,1.3,3.22,132.3,181.33
12/17/2017,0,20.5,84,0,393.89,38.82,45.43,1.09,1.53,174.98,218.63
12/18/2017,0,20.5,79,0,402.68,59.95,39.89,1.41,1.83,118.41,157.84
12/19/2017,0,18,91,0,404.78,75.98,30.73,2.03,1.69,101.41,133.56
12/20/2017,0,19.1,88,0,403.01,58.44,29.46,1.12,1.82,128.66,173.05
12/21/2017,0,20.3,79,0,405.61,61.88,26.39,1.54,2.53,115.96,255.41
12/22/2017,0,20.5,82,0,397.94,40.16,24.35,0.58,1.77,140.56,192.07
12/23/2017,0,21,74,0,404.31,32.64,21.89,1.19,2.01,136.36,176.42
12/24/2017,0,21.3,71,2,416.5,36.48,20.8,0.72,1.75,151.74,192.84
12/25/2017,0,21.5,75,2,418.94,22.99,16.46,0.88,1.66,127.33,164.8
